"Unit ID","Date Time","Proj ID",Temperature,Light
0x00540006,"2018-02-06 13:13:16",8,26.12,71
0x00540006,"2018-02-06 13:14:19",8,85,40
0x00540006,"2018-02-06 13:16:25",8,26.25,616
0x00540006,"2018-02-06 13:18:29",8,25.31,530
0x00540006,"2018-02-06 13:20:33",8,24.56,55
0x00540006,"2018-02-06 13:22:37",8,24.18,55
0x00540006,"2018-02-06 13:24:41",8,23.93,55
0x00540006,"2018-02-06 13:26:47",8,23.87,55
0x00540006,"2018-02-06 13:28:52",8,23.87,55
0x00540006,"2018-02-06 13:30:57",8,23.87,55
0x00540006,"2018-02-06 13:33:01",8,23.87,40
0x00540006,"2018-02-06 13:35:06",8,23.68,40
0x00540006,"2018-02-06 13:37:11",8,23.62,55
0x00540006,"2018-02-06 13:39:15",8,23.56,55
0x00540006,"2018-02-06 13:41:21",8,26.93,4
0x00540006,"2018-02-06 13:43:26",8,30.06,2
0x00540006,"2018-02-06 13:47:35",8,32.37,48
0x00540006,"2018-02-06 13:49:39",8,32.87,4
0x00540006,"2018-02-06 13:51:43",8,33.12,4
0x00540006,"2018-02-06 13:53:48",8,33.18,5
0x00540006,"2018-02-06 13:57:57",8,34.37,0
0x00540006,"2018-02-06 14:00:02",8,46.12,0
0x00540006,"2018-02-06 14:02:07",8,48.75,0
0x00540006,"2018-02-06 14:04:12",8,48.43,0
0x00540006,"2018-02-06 14:06:16",8,47.87,0
0x00540006,"2018-02-06 14:08:20",8,46.93,0
0x00540006,"2018-02-06 14:16:41",8,42.37,16427
0x00540006,"2018-02-06 14:20:50",8,41.93,12193
0x00540006,"2018-02-06 14:22:54",8,42.25,18589
0x00540006,"2018-02-06 14:24:59",8,41.87,24610
0x00540006,"2018-02-06 14:27:04",8,40.62,32748
0x00540006,"2018-02-06 14:29:09",8,39.75,28826
0x00540006,"2018-02-06 14:31:13",8,40.87,0
0x00540006,"2018-02-06 14:33:18",8,40.75,0
0x00540006,"2018-02-06 14:35:23",8,41.18,0
0x00540006,"2018-02-06 14:37:27",8,40.75,0
0x00540006,"2018-02-06 14:39:33",8,39.62,0
0x00540006,"2018-02-06 14:43:44",8,38.93,0
0x00540006,"2018-02-06 14:45:50",8,37.81,7004
0x00540006,"2018-02-06 14:47:54",8,37.37,17222
0x00540006,"2018-02-06 14:49:59",8,37.87,25336
0x00540006,"2018-02-06 14:52:04",8,38.43,34697
0x00540006,"2018-02-06 14:54:09",8,39.62,0
0x00540006,"2018-02-06 14:56:14",8,39.68,0
0x00540006,"2018-02-06 14:58:20",8,39.81,0
0x00540006,"2018-02-06 15:00:25",8,39.93,0
0x00540006,"2018-02-06 15:04:35",8,39,0
