"Unit ID","Date Time","Proj ID",Temperature,Light
0x00540006,"2018-01-25 14:01:23",2,24.25,457
0x00540006,"2018-01-25 14:02:28",2,24.25,441
0x00540006,"2018-01-25 14:03:32",2,24.25,441
0x00540006,"2018-01-25 14:04:36",2,24.31,441
0x00540006,"2018-01-25 14:05:41",2,24.31,441
0x00540006,"2018-01-25 14:06:44",2,24.25,450
0x00540006,"2018-01-25 14:07:49",2,24.25,441
0x00540006,"2018-01-25 14:08:14",2,85,457
0x00540006,"2018-01-25 14:09:18",2,24.31,196
0x00540006,"2018-01-25 14:10:22",2,24.25,585
0x00540006,"2018-01-25 14:11:26",2,24.25,545
0x00540006,"2018-01-25 14:12:30",2,24.37,556
0x00540006,"2018-01-25 14:13:34",2,25.12,802
0x00540006,"2018-01-25 14:14:40",2,25.25,802
0x00540006,"2018-01-25 14:15:44",2,25.25,785
0x00540006,"2018-01-25 14:16:49",2,25.25,785
0x00540006,"2018-01-25 14:17:54",2,25.12,769
0x00540006,"2018-01-25 14:18:59",2,25.06,737
0x00540006,"2018-01-25 14:20:03",2,25.12,736
0x00540006,"2018-01-25 14:21:08",2,25.06,277
0x00540006,"2018-01-25 14:22:12",2,24.93,640
0x00540006,"2018-01-25 14:23:16",2,24.81,739
0x00540006,"2018-01-25 14:24:20",2,24.62,748
0x00540006,"2018-01-25 14:25:23",2,24.56,732
0x00540006,"2018-01-25 14:26:28",2,24.56,6
0x00540006,"2018-01-25 14:27:33",2,24.56,24
0x00540006,"2018-01-25 14:28:37",2,24.75,580
0x00540006,"2018-01-25 14:29:42",2,24.75,571
0x00540006,"2018-01-25 14:30:47",2,26.12,611
0x00540006,"2018-01-25 14:31:51",2,25.87,627
0x00540006,"2018-01-25 14:32:55",2,25.62,538
0x00540006,"2018-01-25 14:34:00",2,25.93,538
0x00540006,"2018-01-25 14:35:04",2,25.43,538
0x00540006,"2018-01-25 14:36:10",2,25.18,538
0x00540006,"2018-01-25 14:37:15",2,25.06,538
0x00540006,"2018-01-25 14:38:20",2,24.93,538
0x00540006,"2018-01-25 14:39:25",2,24.87,538
0x00540006,"2018-01-25 14:40:30",2,24.68,4
0x00540006,"2018-01-25 14:41:35",2,24.62,4
